Feature ID	Taxon	Consensus
6025b03bd5b9c387ede952838b4295ef	d__Bacteria; p__Thermodesulfobacteriota	0.55
6026584c2c8c27eba165be6a2ab1cef9	d__Bacteria; p__Actinomycetota	0.55
602a303d380afd0d1dbb357a82204cc9	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9
602d2b59b9bda205a41666020d8d4b7f	d__Bacteria; p__Bacillota	0.55
602dfb0b2ff29eca79aac700f46b7964	d__Bacteria; p__Actinomycetota	0.55
602e3abbb8f1e780bdbfaa559dc44404	d__Bacteria	1.0
603027b98acef8044094ab841a1dc075	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.6
6032c8d12b2746d87ce1493063396b14	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.55
60374005a80a66311a39cf8c6d3e3b7e	d__Bacteria; p__Actinomycetota	0.55
603af4ee0890205633d60a54fbc22597	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	1.0
603b1fb441b42965012275d370eaaf8c	Unassigned	1.0
603bbb55cdf9d95eef7ff450cd0257ff	d__Bacteria	1.0
603fd1e88785f699852d048c91f7b80a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	1.0
6045e53c250e25bf3b1ca8493b0d83e0	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia	1.0
60476d7d9cc68e48ac4ffd46e4b2439f	d__Bacteria	1.0
6048305ed6953e92327e72eec7e86feb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.714
60486e8b794555b8ee411bce222bd9e6	d__Bacteria	1.0
604900529e6be04111ff9dee5c81384e	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.769
604a287c1056816a9af6376f1dc47010	d__Bacteria; p__Pseudomonadota	0.65
604c401b4fe6de282ea90177126dcc22	d__Bacteria; p__Bacillota	0.55
604ce32ef6771b4f0eecb230c2759295	d__Bacteria; p__Actinomycetota	0.55
604dce5536e667f8d9c91defd6347532	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae	0.6
604e8d41a9a71e359a900100eba1e7f1	d__Bacteria	1.0
60502e66121dfa4510f79311a763aa0f	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0.6
605091d553f859ecb875bceb20cfa269	d__Bacteria; p__Actinomycetota	0.917
605172b08f579e2ed3c18d091db6b7f5	d__Bacteria	1.0
60522ddffc134a4434ea15764b8a7ab5	d__Bacteria; p__Bacillota; c__Bacilli	0.55
605635c97639c2645c84bbbf3b23b01f	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
60568583c3e1ab4c5e5bb43a72116463	d__Bacteria; p__Actinomycetota	0.55
605853c270c4f65d74d219c5361c8c74	d__Bacteria; p__Bacillota; c__Clostridia	0.55
605aa4596a543c0849dd3ae865d39c17	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.857
605b456be09f565b810b77c77990d0c3	d__Bacteria; p__Bacillota	0.55
605dd5ffacc4b5307a9143bf4b56470a	d__Bacteria; p__Bacillota; c__Bacilli	0.55
60628658f0bfff3aef3f0631c0cf2c9c	d__Bacteria	1.0
60628db202799946f6bdd9f130a0ecf2	d__Bacteria; p__Bacillota	0.55
606430ffac9eff9dfdb462a830562d69	d__Bacteria	1.0
6066118dabf3e94c911b2157616a51c7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
606d2e498c7cf7e0735c484e31697c23	d__Bacteria; p__Bacillota; c__Bacilli	0.55
608565f9dee380fd14363301d131a50d	d__Bacteria; p__Bacillota	0.55
60863c966efa30eb2e2a7e7d8d0c340e	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
608e6548b1b4cbb6176c8fce090991a5	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.556
6091b6f3a98a65dea5b6add6b3b7d887	d__Bacteria; p__Bacillota	0.917
6093648cf297a4bad1e598483ee5aeb0	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae	1.0
609b80a9ba8ada72234be2ab3d51064d	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
609cfe075d3af9506da2e29b0db659fe	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
609d9ab98aba3cda05e33fbb1c112b40	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.7
60aff7834322ea7bf081feb02ade429e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
60b39e251380b370bbef41e4d5b938d3	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.833
60b727ee5e071d09b002517d16d78a86	d__Bacteria	1.0
60b863902bbe85e22e5ea9677146b800	d__Bacteria	1.0
60be3898680c80a1e27953ce2cb385f9	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.7
60c244185491be2b3dc851717ce48182	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.538
60c35ef57cf343f79b6c5cff20f6d675	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.75
60cdff71a273a431942ece7f772dcb10	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.588
60cf0041a0f250440b2169bd24c9b877	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	1.0
60d0a69919030e2c769e0b916af60289	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus	0.6
60d78e27b8f570a825adadba5ebdabce	d__Bacteria	1.0
60d8846decf208d5745ec0ae85dc3594	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
60d9d571df5283200177f8d2c764fabf	d__Bacteria; p__Bacillota	0.55
60e2016c2ea5c66ad862195b7d384b50	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
60e8f73545e7d647aaf5bdc9fffafd4f	d__Bacteria; p__Bacillota	0.55
60ec94408477ba131e2bfe824c3d61ca	d__Bacteria	1.0
60ece3ea85a7b9ed0512450a6f7b262e	d__Bacteria; p__Actinomycetota	0.55
60efc1e5aaedaa4974a098acf1a85a2b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.667
60f0a102e1b3118286adc774264b5b7d	d__Bacteria	1.0
60f2877720a0d053b5b9f21c8b6131ef	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.909
60f2c9280ca556fd607cc51bedbbd8b6	Unassigned	1.0
60f2db26f75171b115ab87263fbd46d0	d__Bacteria; p__Actinomycetota	0.55
60f8b22a3c67afb368fafa0103a81e3a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
60f90a6d7aac958746da61ecc7cd0a0f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
60fe0684dac66f9f2a55d7232ec9d287	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera	0.667
6100a970f0a9bca252ee9ae965396f3a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.6
6101bbb90381e9dde28d233643691c34	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
6103c01f981f3046323fb4bb84021579	Unassigned	1.0
6105f4d919574c29b32b50f4c96329a6	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.833
6108654ecdbd8c1a9a588fb4d078ebd2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	1.0
6108c758b093538e36cef5051fbfab43	d__Bacteria; p__Thermodesulfobacteriota	0.526
610b01db92899b4ff2cc5360280549ed	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	1.0
6110e6190c5671c017dd6c1eace01b7b	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera	1.0
611c2f8e8ca222a0c17639dc859fce87	d__Bacteria; p__Actinomycetota	0.846
611f6045f55e7df259a470158367d157	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
61211c721ac543af07926f92be678c71	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.692
612291d14c62af4e542ddd4b815f3a6a	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.8
61233281f57f2d3e550a87aa2d362204	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
61244f8f9723d4d448f19b249fa6b99f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.6
6125f2c505ade0116f6f1d72f75a09a0	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales	0.8
61269e94aa1f47c9106924248b0ad47f	d__Bacteria; p__Bacillota; c__Bacilli	0.9
61324ada608d3a8fc4f97057a7acd186	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	1.0
613739cd42133ae611019da64e3fece1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	1.0
6137fa795b25fbd1da77fe5218fc9005	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
613b07ee1056415adb1fc78582a1e378	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.6
613b2105b4ddc214bc836b4b051649b0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.9
613c44766970d31c146d5ef6d6b02ceb	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
613db4a6f7b36dbad2e5e573cfe23b6c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
613fb4dd43f9f8f4e6451799033a53ea	d__Bacteria; p__Bacillota; c__Bacilli	0.55
614076a083a24db28d50aaf82dc645cd	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.909
614351e03b96f331a26f72e343f1656e	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.6
6144a56f54fb5dd89ab7e9b2eab78800	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	1.0
6144da54bdbef825fae70d64d54d05b8	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae	1.0
61455b72ff78eb99eccfd90e565d8417	d__Bacteria	1.0
6145f51f090994c4a43f7cea73f90091	d__Bacteria; p__Bacillota; c__Clostridia	0.6
61489bf9c9dc4ea4942bd7e9435b7138	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.545
6150bd67ca9bc26d52a6cc13163917d3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
615351b38041069cae7587f6f11d7e2f	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.545
6155bda81978580cf005496d5fcf27fa	d__Bacteria; p__Bacillota; c__Clostridia	0.6
615aa537d9029453bc2a28251a5026a0	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis	0.667
615e41aecda86fc9428eb6ff96215934	d__Bacteria; p__Bacillota; c__Bacilli	0.55
6165f0f98e75a3b1a81576e2ac137ea5	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
616ea0a2020ade33b749781fec42dca4	d__Bacteria; p__Bacillota	0.55
6173591d4ee7703f549b66e64b372db5	d__Bacteria; p__Bacillota	0.55
6173b2d8c49cf3f1d6beaa0ca3b2bd73	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
61744531f93afecb396f706945c1a68a	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
617554df207ce20acb9ef3fd525b7c44	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
6179c4851750d970cc6e181709491144	d__Bacteria; p__Actinomycetota	0.55
617b8a69d0f857a419d4eb4ca2327e68	d__Bacteria	1.0
617c59c538c40e78b7f09d20245fcdf2	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	1.0
617e2aacc92d0f3dc584264ddae32d65	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
6181de7b2c39742360369c82b220fb60	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	1.0
6188ded9feeb768a7f29921441ab8e69	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
618b35eabfde915d13b0cad6956ac0a6	d__Bacteria; p__Bacillota; c__Clostridia	0.786
618b95a83289e7f525f1113246e4220c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.667
618cf89fb07e872ba1aa41eb1e94d06f	Unassigned	1.0
6196a716834300b5ebd9079a353f3fe2	d__Bacteria; p__Bacillota; c__Clostridia	0.6
619abf3343a72192d71e4d8a08590ebc	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	1.0
619c3de5eeb611ade520111aaeba53df	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
619e5945504907b4af09f08c72a299c6	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	1.0
619ecbfdbda2c9c8d0d7f526295652f8	d__Bacteria; p__Bacillota; c__Clostridia	0.6
619f64f2bf103286f4f70bfd89500ed4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.545
61a17e12d4abca90433b5b39ed756d66	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
61a2489ef39718f6ed303a082fed4e06	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.55
61a328c8a5989e1eae2166bef3c78ee8	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
61a462c3f35de6a61da6fe4a744bd65e	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales	0.667
61aaf3ce46145a99479f3c4dd78d410f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales	0.6
61abd8a8fc64fc4ea6aa6bb33c056efd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	1.0
61ada98f2066481124a206d0d62733f3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.55
61b44c032182d5d00ab75a6ce2483100	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.909
61b638c2e3c4f10673c847431c66a637	d__Bacteria; p__Bacillota	0.55
61bbafafd9422365f05c57e92541749d	Unassigned	1.0
61bc7ae8fea90139e00f8a2dc77ab589	d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae	0.7
61be7101cece71a93f43483e7160f3a1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.6
61bf498b5e9131b759acaec788748a50	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI	0.667
61ca7ab4d54c9b382e075794b21234e6	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	1.0
61cb65661b3776e8aa5b4ac71ab58c17	d__Bacteria; p__Thermodesulfobacteriota	0.765
61ce80827f7196bc090fa9a4cc34a138	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.833
61cf04af077af0237eb0348e63278c27	d__Bacteria	1.0
61cfc46e398efe5bd04a31885d3422b3	d__Bacteria; p__Bacillota; c__Clostridia	0.6
61d1821fa3ebbc339fc2fadca3733668	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.75
61d632f7d1f220568db472e91c9d3900	d__Bacteria	1.0
61dc424e26ad9d574622dd640b64aa21	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	1.0
61dc558970f8eb8bd0f6a48ad70bb801	d__Bacteria; p__Bacillota	0.55
61dc607e985335992f2cf1a09567f7f8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
61dd26960f3a327bafca098616e35946	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.7
61df2041329959ebe1d2cb087ea63d4d	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
61e294ed87c31aca504e7afa077ed8ab	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
61e2d44c57ea617e5e074277f3931a60	d__Bacteria	1.0
61e33ff9f67faf578f5187fa736df51e	d__Bacteria; p__Bacillota	0.55
61e3a6fad2e9a4b32e1f9318dfcb0436	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia; o__Desulfuromonadales	0.692
61eb910d82e47ff60b575677f9695b1a	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
61ebee220395bc238616b9019a0f3faa	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.909
61f013529c66c6a005bf63f8978081b7	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae	1.0
61f53ada688eb63541bf738ce685397e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.625
61f63d3885dc1d0c285333eab4870f5a	Unassigned	1.0
61fd0402509daf4681b5b79d7272b0f3	d__Bacteria; p__Bacillota	0.55
61fdebf5d54f9158ae3029b7021636ee	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales	0.6
620bb848ee3c5e0c206ffe50086f678a	d__Bacteria	1.0
620c35590129bb49972c609c459439d9	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
62107a3ffb0f00f6ff881660f970e449	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.667
6214f70b68529b63985a0538234dc010	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
6216e9ab0f3ce61e2430d00916f05175	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.769
621d1089ed7a8550ac6fe480340f6951	d__Bacteria	1.0
621d55bd60fd8269083f3cc1fe5d18c1	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata	0.6
621d8c8a4a985eed39a7ef09270e913f	d__Bacteria	1.0
621dfc0ec10af7833a1f65ab997e0fd4	d__Bacteria	1.0
621f3a1e8a0c9864384717b3f418a3da	d__Bacteria; p__Bacillota; c__Clostridia	0.647
622282701ae57c47deff18f1ff97001d	d__Bacteria; p__Bacillota; c__Clostridia	0.6
62233fab2970dbbb37d75e5d28179fd7	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
622746b525294c8dc584703bc2995ebe	d__Bacteria; p__Bacillota; c__Bacilli	0.55
62281999f4627b68ed1e86833dc2e033	d__Bacteria	1.0
6228a8168a7e16d9e05c8ec78620772b	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.625
622a512469bcf9eec9fd01d17a18b9d1	d__Bacteria	1.0
622b0769502da6853d1d06eb26efa6d6	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
622b34578ad88f69dc9d37a9ba6f318b	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
622b756e3e14e0bd0350af10b104cc93	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	0.667
6231731afb4fc560ddf760a96745adba	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.75
6232643e6f00d30f14f28555f4d3aeb3	d__Bacteria; p__Bacillota; c__Clostridia	0.6
623310dc9ffee603063de460603dfa15	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
623973dceb15ca9c48f9391d1706f5f3	d__Bacteria	1.0
623c510663ff4a9115f922a6500d7bb6	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales	0.818
6244e081119824d64a4125b719979564	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae	0.643
62469cf49ed7e93a57a186cb6e48dadc	d__Bacteria; p__Bacillota	0.55
62514d9b04f7ea3d81dd2840eb2eb658	d__Bacteria; p__Actinomycetota	0.55
62517510c1eb257494ec50ab4f55198d	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.545
625228c54d433ebea76eb320ec0e38ae	d__Bacteria	1.0
62551e3c3feb51a0bfab2ad0d301be4b	d__Bacteria	1.0
62577b3d80d526df8050a2665f9d7404	d__Bacteria; p__Bacillota; c__Clostridia	0.55
625862250608811a62a2238309f2a7fc	d__Bacteria	1.0
625953b5e269cb1a6b98beb7ecfcf8bc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.75
625a6ad20ee239afcee8cb8940dc94ea	d__Bacteria; p__Bacillota	0.55
625c856ef4deed0d29cc9a4ddbe4461f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.6
625d108e3707e8814f938edc0e527211	d__Bacteria	1.0
625ecf7bcebfadce2c2bf682ed45b2b2	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.9
62606dd861b841fbe51cb8c38ec4bdae	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.7
6263ebf7c93f8c448790b7c8ce5cb2cc	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0.7
626986cbc04a11b48090cd929a158acd	d__Bacteria; p__Bacillota; c__Bacilli	0.55
626c285a01e653b6780461ba63994690	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.9
626c56d0b26512af75d1db57aada41bd	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales	0.818
6270a6640ec8be7fcc7ab8e8ec50afe4	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.85
627748b0b3624d571c202f36ea727193	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	1.0
627a9114d621f069f240df8d0b36c161	d__Bacteria; p__Bacillota	0.55
627f5d349357d855a45e7a336ae5043b	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales	0.562
627fb035c69c0ebb6083251d32f06def	d__Bacteria; p__Bacillota; c__Bacilli	0.55
628716ac519e5254904396d7e043fe8e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
628e37a17a143d9626143a5a732bb225	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.6
628e3d0c2e0a76b08e0e2c56985de1cc	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
6290fed83f1184575eacdd9fceb55329	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
62929f393139bd2f2a72ad6af1fbbe61	d__Bacteria; p__Pseudomonadota	0.75
629cc3859625409aac803a8de19eab6c	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.833
629d235645deff2075415a9dda7eed25	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	1.0
629d70554219ac18152524b4a3b25718	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.667
629fa344088d4409fb10e0a7eb146966	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
629fb25f831db552b4b67d00e02c4731	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.65
62a001befe2d4bb1fd0e09fa6634ab8e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
62a466ff4f584613555f0379e280abb0	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
62a673f0bcfc0ff0f4391e43046f4a32	d__Bacteria	1.0
62a8cbfd35eb4ff7418ac574b9bdb7e1	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
62aeafb3cab1016a544fa4da59219610	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.7
62b01a0eb1c487e0e157b30a82354ffe	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus	0.6
62b2b29334a03036a1d20e0d98210c6a	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales	0.667
62b33245d5e124d55e2a632def44c4cb	d__Bacteria; p__Bacillota; c__Bacilli	0.55
62b53543f19c6c70ab7427f0f9b6664b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Incertae_Sedis	0.571
62b7fdee2bc140734dfdc5aa7023859e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.75
62bcf76a05df8d7152251dc1abacc559	d__Bacteria; p__Bacillota	0.786
62c15402c29fb16cedcdf6ea77e4329d	d__Bacteria; p__Actinomycetota	0.55
62c5d059fb30f4b7fe3dc73aa88a6c55	d__Bacteria; p__Bacillota; c__Clostridia	0.55
62c70db6bfb87d3c03d709236f32d249	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.889
62c804aba9efe386ca83411cec12439a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.625
62cb0c7ac2d74b39dd9fbb6c1bd15088	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.909
62cf18cc33218da79bc0e60e2435aef2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
62d0b75835e94398b8adc560915aaffe	d__Bacteria	1.0
62d400786f23aeb46ca6ba7661d3fc84	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
62d5394b77e0ae9c408a619cc03cec29	d__Bacteria; p__Bacillota	0.6
62d6503cea2f2a5c7711cdf7d008791d	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.909
